0,0,0,125,9,3,3,2,0
0,6,1,2,2,0,11,18,0
0,0,0,2,51,15,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,6,0,0,0
0,0,0,6,9,3,3,0,0
0,27,0,80,517,20,172,35,0
0,0,0,2,0,0,0,4,0
